iteration	n_valid	median_rho	prop_gt_0.3	prop_gt_0.4	prop_gt_0.5	prop_gt_0.6	prop_gt_0.7
561	295	0.225221308230725	0.471186440677966	0.423728813559322	0.308474576271186	0.288135593220339	0.247457627118644
562	291	0.138641149203157	0.412371134020619	0.360824742268041	0.257731958762887	0.25085910652921	0.206185567010309
563	291	0.1	0.398625429553265	0.36426116838488	0.25085910652921	0.230240549828179	0.195876288659794
564	312	0.113154905232683	0.384615384615385	0.352564102564103	0.272435897435897	0.253205128205128	0.205128205128205
565	297	0	0.363636363636364	0.35016835016835	0.235690235690236	0.218855218855219	0.191919191919192
566	312	0.16970930174387	0.413461538461538	0.365384615384615	0.256410256410256	0.237179487179487	0.198717948717949
567	269	0	0.371747211895911	0.342007434944238	0.263940520446097	0.252788104089219	0.211895910780669
568	290	0.133198889747161	0.413793103448276	0.382758620689655	0.272413793103448	0.262068965517241	0.220689655172414
569	293	0	0.372013651877133	0.337883959044369	0.197952218430034	0.180887372013652	0.160409556313993
570	293	0.158113883008419	0.42320819112628	0.392491467576792	0.26962457337884	0.249146757679181	0.21160409556314
571	273	0.204124145231932	0.421245421245421	0.391941391941392	0.267399267399267	0.263736263736264	0.241758241758242
572	286	0.203003528085558	0.437062937062937	0.398601398601399	0.262237762237762	0.248251748251748	0.20979020979021
573	277	0.120900555126419	0.404332129963899	0.386281588447653	0.263537906137184	0.245487364620939	0.209386281588448
574	271	0.244543540318737	0.453874538745388	0.424354243542435	0.280442804428044	0.273062730627306	0.239852398523985
575	293	0.081084018826956	0.42320819112628	0.382252559726962	0.276450511945392	0.245733788395904	0.221843003412969
576	309	0.183012701892219	0.440129449838188	0.414239482200647	0.307443365695793	0.29126213592233	0.252427184466019
577	300	0.0740356584673683	0.386666666666667	0.363333333333333	0.26	0.24	0.22
578	280	0	0.4	0.375	0.239285714285714	0.228571428571429	0.203571428571429
579	296	0.202062072615966	0.412162162162162	0.378378378378378	0.260135135135135	0.25	0.216216216216216
580	283	0.166666666666667	0.434628975265018	0.406360424028269	0.282685512367491	0.254416961130742	0.215547703180212
581	303	0.0457143672714777	0.399339933993399	0.382838283828383	0.260726072607261	0.227722772277228	0.201320132013201
582	292	0	0.397260273972603	0.366438356164384	0.27054794520548	0.256849315068493	0.205479452054795
583	301	0	0.395348837209302	0.362126245847176	0.27906976744186	0.262458471760797	0.215946843853821
584	283	0.00985138007798876	0.378091872791519	0.335689045936396	0.183745583038869	0.15547703180212	0.144876325088339
585	301	0	0.352159468438538	0.322259136212625	0.212624584717608	0.199335548172757	0.182724252491694
586	272	0.149892694194345	0.430147058823529	0.393382352941176	0.25	0.224264705882353	0.194852941176471
587	282	0.110175532260572	0.390070921985816	0.354609929078014	0.25886524822695	0.25177304964539	0.226950354609929
588	307	0.0669872981077806	0.400651465798046	0.374592833876222	0.247557003257329	0.234527687296417	0.195439739413681
589	287	0	0.393728222996516	0.35191637630662	0.261324041811847	0.254355400696864	0.222996515679443
590	288	0.124332331132442	0.40625	0.378472222222222	0.260416666666667	0.236111111111111	0.208333333333333
591	309	0.177086772974317	0.43042071197411	0.398058252427184	0.275080906148867	0.258899676375405	0.229773462783172
592	289	0.2	0.42560553633218	0.384083044982699	0.27681660899654	0.259515570934256	0.211072664359862
593	302	0.208394985447833	0.427152317880795	0.413907284768212	0.28476821192053	0.264900662251656	0.218543046357616
594	290	0.102523901362427	0.396551724137931	0.358620689655172	0.255172413793103	0.248275862068966	0.224137931034483
595	294	0.0650264602482349	0.401360544217687	0.380952380952381	0.255102040816327	0.244897959183673	0.207482993197279
596	311	0.1	0.414790996784566	0.369774919614148	0.247588424437299	0.228295819935691	0.192926045016077
597	283	0	0.3886925795053	0.34982332155477	0.236749116607774	0.226148409893993	0.190812720848057
598	307	0.144590744661054	0.41042345276873	0.364820846905537	0.254071661237785	0.231270358306189	0.218241042345277
599	313	0	0.370607028753994	0.329073482428115	0.201277955271566	0.191693290734824	0.162939297124601
600	324	0.0705795180905566	0.401234567901235	0.373456790123457	0.262345679012346	0.246913580246914	0.225308641975309
601	299	0.0669872981077806	0.418060200668896	0.384615384615385	0.264214046822743	0.240802675585284	0.214046822742475
602	290	0.0334936490538903	0.389655172413793	0.372413793103448	0.244827586206897	0.237931034482759	0.193103448275862
603	298	0.0279081947120814	0.38255033557047	0.352348993288591	0.224832214765101	0.208053691275168	0.181208053691275
604	278	0	0.370503597122302	0.345323741007194	0.212230215827338	0.18705035971223	0.154676258992806
605	315	0	0.358730158730159	0.333333333333333	0.228571428571429	0.20952380952381	0.19047619047619
606	292	0	0.352739726027397	0.335616438356164	0.198630136986301	0.188356164383562	0.160958904109589
607	300	0.0630477892878566	0.376666666666667	0.35	0.22	0.216666666666667	0.2
608	300	0	0.366666666666667	0.333333333333333	0.216666666666667	0.2	0.183333333333333
609	310	0.112512350179175	0.435483870967742	0.406451612903226	0.283870967741936	0.261290322580645	0.229032258064516
610	291	0	0.36426116838488	0.350515463917526	0.264604810996564	0.240549828178694	0.219931271477663
611	284	0.0883778709498419	0.415492957746479	0.394366197183099	0.214788732394366	0.207746478873239	0.183098591549296
612	308	0	0.366883116883117	0.337662337662338	0.24025974025974	0.207792207792208	0.178571428571429
613	280	0.189720636660395	0.45	0.425	0.267857142857143	0.25	0.221428571428571
614	311	0	0.356913183279743	0.337620578778135	0.241157556270096	0.212218649517685	0.183279742765273
615	301	0	0.388704318936877	0.362126245847176	0.235880398671096	0.225913621262459	0.196013289036545
616	296	0	0.347972972972973	0.300675675675676	0.212837837837838	0.192567567567568	0.165540540540541
617	305	0.0357142857142857	0.380327868852459	0.327868852459016	0.226229508196721	0.219672131147541	0.186885245901639
618	291	0.129099444873581	0.426116838487973	0.402061855670103	0.264604810996564	0.254295532646048	0.202749140893471
619	298	0.212552112481803	0.432885906040268	0.409395973154362	0.288590604026846	0.26510067114094	0.23489932885906
620	306	0.138083147841997	0.415032679738562	0.379084967320261	0.264705882352941	0.23202614379085	0.189542483660131
621	297	0.0669872981077806	0.400673400673401	0.377104377104377	0.259259259259259	0.242424242424242	0.198653198653199
622	299	0	0.394648829431438	0.354515050167224	0.247491638795987	0.22742474916388	0.207357859531773
623	285	0.0457143672714777	0.385964912280702	0.364912280701754	0.228070175438597	0.214035087719298	0.192982456140351
624	291	0.105409255338946	0.398625429553265	0.357388316151203	0.233676975945017	0.223367697594502	0.185567010309278
625	291	0.0938137821521028	0.40893470790378	0.374570446735395	0.264604810996564	0.261168384879725	0.233676975945017
626	302	0	0.374172185430464	0.337748344370861	0.225165562913907	0.208609271523179	0.188741721854305
627	265	0	0.369811320754717	0.343396226415094	0.218867924528302	0.211320754716981	0.19622641509434
628	305	0	0.347540983606557	0.314754098360656	0.19672131147541	0.180327868852459	0.170491803278689
629	276	0.163201860820611	0.405797101449275	0.36231884057971	0.242753623188406	0.231884057971015	0.195652173913043
630	297	0	0.387205387205387	0.367003367003367	0.276094276094276	0.239057239057239	0.208754208754209
631	297	0.116666666666667	0.420875420875421	0.387205387205387	0.232323232323232	0.222222222222222	0.198653198653199
632	295	0.10733367699815	0.396610169491525	0.359322033898305	0.233898305084746	0.223728813559322	0.203389830508475
633	294	0	0.363945578231293	0.336734693877551	0.224489795918367	0.207482993197279	0.183673469387755
634	300	0.0301475001492662	0.393333333333333	0.373333333333333	0.266666666666667	0.253333333333333	0.243333333333333
635	292	0.0969337108279075	0.414383561643836	0.39041095890411	0.256849315068493	0.243150684931507	0.205479452054795
636	285	0	0.382456140350877	0.354385964912281	0.259649122807018	0.249122807017544	0.231578947368421
637	304	0.138585379207365	0.401315789473684	0.355263157894737	0.259868421052632	0.243421052631579	0.217105263157895
638	285	0.204124145231932	0.435087719298246	0.410526315789474	0.291228070175439	0.27719298245614	0.245614035087719
639	305	0	0.360655737704918	0.340983606557377	0.232786885245902	0.222950819672131	0.186885245901639
640	310	0.138618178283907	0.419354838709677	0.390322580645161	0.261290322580645	0.225806451612903	0.190322580645161
641	317	0.133630620956212	0.381703470031546	0.353312302839117	0.217665615141956	0.211356466876972	0.192429022082019
642	267	0.10591481821704	0.408239700374532	0.385767790262172	0.247191011235955	0.235955056179775	0.202247191011236
643	301	0	0.39202657807309	0.368770764119601	0.255813953488372	0.249169435215947	0.199335548172757
644	306	0.0943712943361397	0.395424836601307	0.366013071895425	0.245098039215686	0.23202614379085	0.199346405228758
645	317	0.0892857142857143	0.378548895899054	0.334384858044164	0.22397476340694	0.211356466876972	0.173501577287066
646	316	0.135385098400938	0.386075949367089	0.34493670886076	0.19620253164557	0.183544303797468	0.158227848101266
647	300	0.0765857796635983	0.413333333333333	0.37	0.263333333333333	0.25	0.23
648	300	0.123166143167735	0.39	0.37	0.246666666666667	0.23	0.196666666666667
649	280	0.0146453067178116	0.403571428571429	0.389285714285714	0.278571428571429	0.264285714285714	0.217857142857143
650	282	0	0.393617021276596	0.365248226950355	0.234042553191489	0.212765957446809	0.191489361702128
651	299	0.204124145231932	0.42809364548495	0.408026755852843	0.28428093645485	0.264214046822743	0.234113712374582
652	286	0.0695311475617127	0.423076923076923	0.398601398601399	0.251748251748252	0.234265734265734	0.199300699300699
653	325	0	0.4	0.356923076923077	0.227692307692308	0.218461538461538	0.2
654	269	0.0734497861566203	0.397769516728625	0.371747211895911	0.230483271375465	0.215613382899628	0.204460966542751
655	290	0	0.372413793103448	0.344827586206897	0.237931034482759	0.220689655172414	0.186206896551724
656	297	0	0.377104377104377	0.35016835016835	0.225589225589226	0.215488215488215	0.171717171717172
657	279	0	0.362007168458781	0.344086021505376	0.225806451612903	0.207885304659498	0.189964157706093
658	308	0.186615046598284	0.448051948051948	0.412337662337662	0.246753246753247	0.233766233766234	0.198051948051948
659	308	0.184162515528747	0.431818181818182	0.396103896103896	0.285714285714286	0.26948051948052	0.253246753246753
660	307	0.0589571903266623	0.403908794788274	0.381107491856678	0.273615635179153	0.254071661237785	0.228013029315961
661	281	0.25	0.459074733096086	0.441281138790036	0.309608540925267	0.291814946619217	0.263345195729537
662	308	0.0425599437917163	0.37987012987013	0.344155844155844	0.237012987012987	0.217532467532468	0.191558441558442
663	300	0	0.383333333333333	0.363333333333333	0.26	0.246666666666667	0.2
664	306	0.258198889747161	0.477124183006536	0.464052287581699	0.310457516339869	0.277777777777778	0.235294117647059
665	278	0.00536171031818272	0.37410071942446	0.341726618705036	0.233812949640288	0.197841726618705	0.161870503597122
666	302	0.216768106135789	0.447019867549669	0.410596026490066	0.301324503311258	0.291390728476821	0.26158940397351
667	279	0	0.3584229390681	0.326164874551971	0.218637992831541	0.207885304659498	0.189964157706093
668	292	0.0110379610028063	0.400684931506849	0.356164383561644	0.23972602739726	0.226027397260274	0.188356164383562
669	311	0.0213799072907321	0.372990353697749	0.360128617363344	0.254019292604502	0.234726688102894	0.205787781350482
670	292	0	0.383561643835616	0.363013698630137	0.229452054794521	0.222602739726027	0.178082191780822
671	276	0.149373067931084	0.420289855072464	0.391304347826087	0.264492753623188	0.242753623188406	0.213768115942029
672	284	0.0669872981077806	0.376760563380282	0.355633802816901	0.242957746478873	0.225352112676056	0.186619718309859
673	313	0.225221308230725	0.44408945686901	0.405750798722045	0.287539936102236	0.268370607028754	0.242811501597444
674	281	0.105409255338946	0.402135231316726	0.366548042704626	0.238434163701068	0.227758007117438	0.199288256227758
675	272	0.0705561148869454	0.389705882352941	0.352941176470588	0.238970588235294	0.224264705882353	0.194852941176471
676	300	0.183012701892219	0.416666666666667	0.39	0.256666666666667	0.243333333333333	0.226666666666667
677	315	0.183184689521894	0.425396825396825	0.368253968253968	0.231746031746032	0.215873015873016	0.193650793650794
678	303	0.137298334620742	0.389438943894389	0.36963696369637	0.234323432343234	0.224422442244224	0.214521452145215
679	318	0	0.39622641509434	0.367924528301887	0.220125786163522	0.19811320754717	0.179245283018868
680	279	0.0669872981077806	0.376344086021505	0.351254480286738	0.247311827956989	0.232974910394265	0.204301075268817
681	301	0.066227766016838	0.365448504983389	0.352159468438538	0.259136212624585	0.232558139534884	0.196013289036545
682	275	0	0.374545454545455	0.341818181818182	0.2	0.2	0.163636363636364
683	279	0.116369379043788	0.390681003584229	0.362007168458781	0.272401433691756	0.254480286738351	0.222222222222222
684	279	0	0.340501792114695	0.311827956989247	0.21505376344086	0.204301075268817	0.168458781362007
685	293	0	0.385665529010239	0.361774744027304	0.204778156996587	0.180887372013652	0.139931740614334
686	293	0.0777282298406313	0.395904436860068	0.37542662116041	0.221843003412969	0.21160409556314	0.194539249146758
687	281	0.0669872981077806	0.416370106761566	0.395017793594306	0.249110320284698	0.227758007117438	0.177935943060498
688	296	0	0.351351351351351	0.337837837837838	0.209459459459459	0.199324324324324	0.175675675675676
689	272	0.0774540850248859	0.397058823529412	0.367647058823529	0.246323529411765	0.224264705882353	0.205882352941176
690	300	0	0.356666666666667	0.316666666666667	0.21	0.193333333333333	0.163333333333333
691	289	0.204124145231932	0.442906574394464	0.394463667820069	0.249134948096886	0.228373702422145	0.211072664359862
692	261	0.0561862178478972	0.375478927203065	0.344827586206897	0.264367816091954	0.24904214559387	0.206896551724138
693	296	0.0480821295088695	0.398648648648649	0.341216216216216	0.253378378378378	0.22972972972973	0.192567567567568
694	295	0.160847174916311	0.440677966101695	0.396610169491525	0.257627118644068	0.227118644067797	0.189830508474576
695	322	0.11899908592931	0.409937888198758	0.375776397515528	0.22360248447205	0.198757763975155	0.183229813664596
696	288	0.0245655394636976	0.395833333333333	0.375	0.256944444444444	0.243055555555556	0.215277777777778
697	285	0.105409255338946	0.396491228070175	0.371929824561404	0.259649122807018	0.249122807017544	0.228070175438597
698	298	0.102062072615966	0.422818791946309	0.389261744966443	0.26510067114094	0.241610738255034	0.187919463087248
699	273	0.0669872981077806	0.384615384615385	0.36996336996337	0.238095238095238	0.21978021978022	0.175824175824176
700	295	0	0.4	0.376271186440678	0.227118644067797	0.213559322033898	0.186440677966102
701	293	0	0.385665529010239	0.354948805460751	0.252559726962457	0.235494880546075	0.191126279863481
702	317	0.0878319623460881	0.422712933753943	0.394321766561514	0.280757097791798	0.274447949526814	0.242902208201893
703	289	0	0.346020761245675	0.318339100346021	0.221453287197232	0.183391003460208	0.169550173010381
704	279	0.1	0.412186379928315	0.387096774193548	0.254480286738351	0.236559139784946	0.211469534050179
705	292	0.236358850796844	0.458904109589041	0.424657534246575	0.291095890410959	0.277397260273973	0.236301369863014
706	292	0	0.366438356164384	0.332191780821918	0.208904109589041	0.191780821917808	0.164383561643836
707	320	0.116005833118765	0.415625	0.39375	0.278125	0.2625	0.2375
708	291	0	0.391752577319588	0.374570446735395	0.230240549828179	0.206185567010309	0.164948453608247
709	299	0	0.367892976588629	0.341137123745819	0.244147157190635	0.234113712374582	0.197324414715719
710	314	0.108260183225029	0.404458598726115	0.372611464968153	0.25796178343949	0.245222929936306	0.21656050955414
711	295	0.0445435403187374	0.4	0.376271186440678	0.24406779661017	0.233898305084746	0.210169491525424
712	294	0.207471327954912	0.438775510204082	0.414965986394558	0.292517006802721	0.268707482993197	0.227891156462585
713	285	0	0.368421052631579	0.333333333333333	0.228070175438597	0.214035087719298	0.175438596491228
714	287	0.112701665379258	0.414634146341463	0.379790940766551	0.264808362369338	0.261324041811847	0.236933797909408
715	303	0.0704458597660337	0.386138613861386	0.343234323432343	0.237623762376238	0.231023102310231	0.191419141914191
716	288	0.106586591863538	0.395833333333333	0.385416666666667	0.267361111111111	0.246527777777778	0.21875
717	271	0.0833333333333333	0.413284132841328	0.402214022140221	0.269372693726937	0.250922509225092	0.232472324723247
718	295	0.155555555555556	0.416949152542373	0.369491525423729	0.261016949152542	0.23728813559322	0.206779661016949
719	301	0.0256583509747431	0.388704318936877	0.368770764119601	0.232558139534884	0.212624584717608	0.182724252491694
720	307	0	0.37785016286645	0.342019543973941	0.211726384364821	0.205211726384365	0.182410423452769
721	285	0.158248290463863	0.417543859649123	0.382456140350877	0.27719298245614	0.263157894736842	0.224561403508772
722	294	0.0452930810716363	0.387755102040816	0.343537414965986	0.217687074829932	0.204081632653061	0.163265306122449
723	288	0	0.354166666666667	0.333333333333333	0.204861111111111	0.194444444444444	0.177083333333333
724	292	0.129099444873581	0.417808219178082	0.393835616438356	0.280821917808219	0.273972602739726	0.23972602739726
725	305	0.224341649025257	0.445901639344262	0.40655737704918	0.272131147540984	0.265573770491803	0.219672131147541
726	280	0.114551652723982	0.392857142857143	0.367857142857143	0.239285714285714	0.221428571428571	0.182142857142857
727	300	0.0740497074403126	0.38	0.363333333333333	0.26	0.246666666666667	0.216666666666667
728	271	0	0.328413284132841	0.306273062730627	0.210332103321033	0.191881918819188	0.166051660516605
729	286	0	0.325174825174825	0.29020979020979	0.178321678321678	0.178321678321678	0.167832167832168
730	297	0	0.377104377104377	0.363636363636364	0.269360269360269	0.255892255892256	0.202020202020202
731	313	0.1	0.402555910543131	0.383386581469649	0.26517571884984	0.242811501597444	0.220447284345048
732	294	0.180049737433268	0.435374149659864	0.401360544217687	0.272108843537415	0.258503401360544	0.210884353741497
733	305	0.147014269891113	0.386885245901639	0.360655737704918	0.232786885245902	0.213114754098361	0.19344262295082
734	309	0.105409255338946	0.427184466019417	0.398058252427184	0.29126213592233	0.262135922330097	0.236245954692557
735	303	0	0.382838283828383	0.363036303630363	0.257425742574257	0.244224422442244	0.201320132013201
736	289	0.0833333333333333	0.387543252595156	0.359861591695502	0.26643598615917	0.256055363321799	0.228373702422145
737	315	0	0.333333333333333	0.311111111111111	0.215873015873016	0.193650793650794	0.180952380952381
738	311	0	0.372990353697749	0.337620578778135	0.221864951768489	0.192926045016077	0.170418006430868
739	276	0.185973349302364	0.416666666666667	0.376811594202899	0.235507246376812	0.22463768115942	0.177536231884058
740	304	0.101961528059417	0.411184210526316	0.388157894736842	0.263157894736842	0.230263157894737	0.194078947368421
741	289	0.0669872981077806	0.41522491349481	0.352941176470588	0.228373702422145	0.214532871972318	0.190311418685121
742	294	0.0413884165522664	0.353741496598639	0.319727891156463	0.210884353741497	0.200680272108844	0.173469387755102
743	308	0.0388810345023839	0.392857142857143	0.353896103896104	0.253246753246753	0.237012987012987	0.204545454545455
744	297	0.0445435403187374	0.387205387205387	0.356902356902357	0.262626262626263	0.252525252525253	0.225589225589226
745	295	0	0.355932203389831	0.328813559322034	0.247457627118644	0.23728813559322	0.210169491525424
746	299	0	0.40133779264214	0.367892976588629	0.247491638795987	0.240802675585284	0.207357859531773
747	269	0.204124145231932	0.438661710037175	0.408921933085502	0.282527881040892	0.267657992565056	0.223048327137546
748	308	0.0740356584673683	0.38961038961039	0.353896103896104	0.246753246753247	0.24025974025974	0.204545454545455
749	316	0	0.39873417721519	0.373417721518987	0.240506329113924	0.218354430379747	0.189873417721519
750	282	0.0135186861288074	0.425531914893617	0.393617021276596	0.230496453900709	0.212765957446809	0.173758865248227
751	288	0	0.378472222222222	0.364583333333333	0.256944444444444	0.236111111111111	0.190972222222222
752	299	0.204124145231932	0.444816053511706	0.391304347826087	0.277591973244147	0.260869565217391	0.22742474916388
753	291	0	0.381443298969072	0.34020618556701	0.240549828178694	0.219931271477663	0.189003436426117
754	305	0.190217391304348	0.426229508196721	0.39016393442623	0.265573770491803	0.242622950819672	0.20327868852459
755	296	0.113948023493246	0.412162162162162	0.39527027027027	0.263513513513514	0.25	0.212837837837838
756	302	0	0.397350993377483	0.380794701986755	0.251655629139073	0.241721854304636	0.208609271523179
757	292	0	0.376712328767123	0.35958904109589	0.222602739726027	0.202054794520548	0.178082191780822
758	282	0.151741648755343	0.439716312056738	0.418439716312057	0.304964539007092	0.276595744680851	0.24822695035461
759	292	0.19150635094611	0.434931506849315	0.39041095890411	0.294520547945206	0.284246575342466	0.246575342465753
760	297	0.0445435403187374	0.393939393939394	0.346801346801347	0.208754208754209	0.198653198653199	0.171717171717172
761	283	0	0.367491166077739	0.339222614840989	0.215547703180212	0.204946996466431	0.176678445229682
762	317	0.0445435403187374	0.397476340694006	0.359621451104101	0.239747634069401	0.230283911671924	0.205047318611987
763	315	0.151419517562459	0.403174603174603	0.361904761904762	0.26984126984127	0.250793650793651	0.215873015873016
764	272	0	0.386029411764706	0.349264705882353	0.253676470588235	0.238970588235294	0.220588235294118
765	295	0.133630620956212	0.416949152542373	0.389830508474576	0.250847457627119	0.227118644067797	0.203389830508475
766	307	0.0669872981077806	0.39413680781759	0.364820846905537	0.273615635179153	0.257328990228013	0.237785016286645
767	304	0.204124145231932	0.434210526315789	0.391447368421053	0.296052631578947	0.279605263157895	0.230263157894737
768	321	0.111187397499165	0.411214953271028	0.389408099688474	0.277258566978193	0.258566978193146	0.230529595015576
769	286	0	0.402097902097902	0.384615384615385	0.262237762237762	0.248251748251748	0.213286713286713
770	300	0	0.396666666666667	0.363333333333333	0.223333333333333	0.206666666666667	0.183333333333333
771	283	0.129099444873581	0.420494699646643	0.3886925795053	0.261484098939929	0.254416961130742	0.215547703180212
772	289	0	0.391003460207612	0.359861591695502	0.235294117647059	0.221453287197232	0.197231833910035
773	303	0.0677444546511212	0.396039603960396	0.376237623762376	0.257425742574257	0.247524752475248	0.221122112211221
774	303	0.0926561645826376	0.386138613861386	0.35973597359736	0.247524752475248	0.231023102310231	0.207920792079208
775	307	0.131881307912987	0.416938110749186	0.400651465798046	0.276872964169381	0.244299674267101	0.205211726384365
776	297	0.0833333333333333	0.387205387205387	0.363636363636364	0.228956228956229	0.218855218855219	0.191919191919192
777	316	0.0834936490538903	0.405063291139241	0.389240506329114	0.278481012658228	0.275316455696203	0.231012658227848
778	294	0.115724949428648	0.401360544217687	0.374149659863946	0.26530612244898	0.248299319727891	0.200680272108844
779	277	0.111187397499165	0.40072202166065	0.368231046931408	0.220216606498195	0.205776173285199	0.176895306859206
780	285	0	0.392982456140351	0.357894736842105	0.224561403508772	0.217543859649123	0.189473684210526
781	307	0	0.361563517915309	0.319218241042345	0.192182410423453	0.182410423452769	0.162866449511401
782	282	0.121513652836908	0.397163120567376	0.375886524822695	0.24468085106383	0.219858156028369	0.180851063829787
783	290	0.123166143167735	0.410344827586207	0.389655172413793	0.275862068965517	0.248275862068966	0.213793103448276
784	293	0.112701665379258	0.402730375426621	0.36518771331058	0.26962457337884	0.25938566552901	0.204778156996587
785	287	0.204124145231932	0.442508710801394	0.397212543554007	0.250871080139373	0.222996515679443	0.18815331010453
786	288	0	0.430555555555556	0.395833333333333	0.239583333333333	0.225694444444444	0.211805555555556
787	299	0.0669872981077806	0.404682274247492	0.367892976588629	0.25752508361204	0.230769230769231	0.207357859531773
788	325	0.0669872981077806	0.403076923076923	0.381538461538462	0.255384615384615	0.246153846153846	0.221538461538462
789	304	0.111812908137406	0.407894736842105	0.381578947368421	0.246710526315789	0.233552631578947	0.200657894736842
790	324	0.142618131002388	0.41358024691358	0.385802469135802	0.225308641975309	0.203703703703704	0.182098765432099
791	299	0.222717701593687	0.464882943143813	0.42809364548495	0.31438127090301	0.297658862876254	0.267558528428094
792	287	0	0.383275261324042	0.365853658536585	0.257839721254355	0.236933797909408	0.212543554006969
793	283	0.105409255338946	0.402826855123675	0.374558303886926	0.243816254416961	0.222614840989399	0.190812720848057
794	298	0	0.37248322147651	0.332214765100671	0.228187919463087	0.211409395973154	0.181208053691275
795	315	0.105409255338946	0.406349206349206	0.380952380952381	0.285714285714286	0.263492063492064	0.234920634920635
796	317	0	0.38801261829653	0.362776025236593	0.227129337539432	0.214511041009464	0.16403785488959
797	286	0.15439791807716	0.43006993006993	0.395104895104895	0.286713286713287	0.272727272727273	0.216783216783217
798	285	0	0.357894736842105	0.333333333333333	0.235087719298246	0.224561403508772	0.192982456140351
799	288	0.191886116991581	0.434027777777778	0.395833333333333	0.28125	0.267361111111111	0.236111111111111
800	303	0	0.399339933993399	0.366336633663366	0.264026402640264	0.244224422442244	0.207920792079208
801	307	0	0.364820846905537	0.348534201954397	0.228013029315961	0.214983713355049	0.192182410423453
802	292	0.138408942900986	0.421232876712329	0.386986301369863	0.25	0.232876712328767	0.205479452054795
803	294	0.0491919412455211	0.425170068027211	0.391156462585034	0.302721088435374	0.285714285714286	0.258503401360544
804	321	0.05	0.411214953271028	0.38006230529595	0.258566978193146	0.236760124610592	0.193146417445483
805	308	0.0615867579778389	0.399350649350649	0.363636363636364	0.25	0.237012987012987	0.204545454545455
806	271	0	0.3690036900369	0.350553505535055	0.239852398523985	0.22140221402214	0.195571955719557
807	291	0.160847174916311	0.415807560137457	0.384879725085911	0.230240549828179	0.219931271477663	0.185567010309278
808	271	0.0413289471330376	0.391143911439114	0.357933579335793	0.250922509225092	0.247232472324723	0.210332103321033
809	313	0.120900555126419	0.4185303514377	0.383386581469649	0.261980830670927	0.246006389776358	0.217252396166134
810	297	0	0.377104377104377	0.34006734006734	0.239057239057239	0.228956228956229	0.205387205387205
811	297	0.183012701892219	0.434343434343434	0.407407407407407	0.272727272727273	0.255892255892256	0.242424242424242
812	279	0.204124145231932	0.451612903225806	0.43010752688172	0.279569892473118	0.272401433691756	0.232974910394265
813	299	0.130892578601184	0.418060200668896	0.394648829431438	0.280936454849498	0.264214046822743	0.244147157190635
814	296	0.0938004407086812	0.388513513513514	0.368243243243243	0.243243243243243	0.216216216216216	0.179054054054054
815	301	0.0669872981077806	0.39202657807309	0.362126245847176	0.239202657807309	0.209302325581395	0.166112956810631
816	307	0	0.345276872964169	0.328990228013029	0.208469055374593	0.201954397394137	0.166123778501629
817	267	0.133630620956212	0.430711610486891	0.404494382022472	0.239700374531835	0.213483146067416	0.191011235955056
818	314	0	0.328025477707006	0.296178343949045	0.162420382165605	0.156050955414013	0.146496815286624
819	319	0.0669872981077806	0.404388714733542	0.394984326018809	0.25705329153605	0.244514106583072	0.22257053291536
820	289	0.0924500327042049	0.394463667820069	0.363321799307959	0.26643598615917	0.256055363321799	0.214532871972318
821	288	0	0.392361111111111	0.371527777777778	0.25	0.236111111111111	0.197916666666667
822	287	0.0370624658330551	0.393728222996516	0.365853658536585	0.257839721254355	0.229965156794425	0.18815331010453
823	308	0	0.383116883116883	0.350649350649351	0.230519480519481	0.214285714285714	0.188311688311688
824	286	0.180792065231824	0.402097902097902	0.356643356643357	0.237762237762238	0.227272727272727	0.181818181818182
825	298	0.00876671513291336	0.379194630872483	0.352348993288591	0.211409395973154	0.197986577181208	0.184563758389262
826	300	0.0669872981077806	0.423333333333333	0.373333333333333	0.27	0.24	0.21
827	286	0.0648667369730972	0.412587412587413	0.388111888111888	0.286713286713287	0.269230769230769	0.230769230769231
828	308	0.205797736593422	0.428571428571429	0.386363636363636	0.272727272727273	0.25974025974026	0.207792207792208
829	306	0.0669013042929434	0.38562091503268	0.366013071895425	0.254901960784314	0.238562091503268	0.205882352941176
830	291	0.137298334620742	0.402061855670103	0.360824742268041	0.254295532646048	0.240549828178694	0.202749140893471
831	295	0.0455789276752126	0.393220338983051	0.366101694915254	0.223728813559322	0.206779661016949	0.179661016949153
832	289	0.0669872981077806	0.41522491349481	0.377162629757785	0.256055363321799	0.224913494809689	0.193771626297578
833	294	0.0848766329880005	0.384353741496599	0.357142857142857	0.258503401360544	0.241496598639456	0.217687074829932
834	302	0.154589498788106	0.390728476821192	0.350993377483444	0.241721854304636	0.228476821192053	0.195364238410596
835	306	0.0617971250384501	0.392156862745098	0.366013071895425	0.241830065359477	0.23202614379085	0.199346405228758
836	281	0	0.391459074733096	0.366548042704626	0.231316725978648	0.220640569395018	0.185053380782918
837	312	0.192656164582638	0.432692307692308	0.407051282051282	0.298076923076923	0.288461538461538	0.237179487179487
838	303	0.0561862178478972	0.412541254125413	0.382838283828383	0.250825082508251	0.234323432343234	0.207920792079208
839	299	0.0549531268652221	0.397993311036789	0.377926421404682	0.247491638795987	0.220735785953177	0.193979933110368
840	306	0.132591104180767	0.398692810457516	0.382352941176471	0.248366013071895	0.225490196078431	0.202614379084967
